"code","name","city","state","country","x","y"
"GKN","Gulkana","Gulkana","AK","US","-145.379","62.2685"
"BQV","Bartlett SPB","Gustavus","AK","US","-135.705","58.4262"
"GST","Gustavus Arpt","Gustavus","AK","US","-135.705","58.4262"
"HNS","Haines","Haines","AK","US","-135.445","59.2358"
"HBC","Hanus Bay","Hanus Bay","AK","US","-135.032","57.4167"
"HWI","SPB","Hawk Inlet","AK","US","-134.762","58.1234"
"HAY","Haycock","Haycock","AK","US","-80.2703","36.8728"
"HKB","Healy Lake","Healy Lake","AK","US","-144.724","63.977"
"HED","Herendeen","Herendeen","AK","US","-160.844","55.8154"
"HDA","Hidden Falls","Hidden Falls","AK","US","-134.983","57.0667"
"HBH","Hobart Bay","Hobart Bay","AK","US","-133.401","57.4181"
"HGZ","Hogatza","Hogatza","AK","US","-155.717","66.1897"
"HOL","Holikachu","Holikachu","AK","US","0","0"
"HYL","SPB","Hollis","AK","US","-71.5917","42.7431"
"HCR","Holy Cross","Holy Cross","AK","US","-90.2407","38.6378"
"HOM","Homer","Homer","AK","US","-98.7976","38.8695"
"HMS","Homeshore","Homeshore","AK","US","-135.347","58.2944"
"HNH","Hoonah","Hoonah","AK","US","-135.444","58.11"
"HPB","Hooper Bay","Hooper Bay","AK","US","-166.097","61.5311"
"HUS","Hughes","Hughes","AK","US","-117.718","33.6521"
"HSL","Huslia","Huslia","AK","US","-156.4","65.6986"
"HYG","SPB","Hydaburg","AK","US","-132.827","55.2081"
"WHD","SPB","Hyder","AK","US","-130.059","55.9804"
"ICY","Icy Bay","Icy Bay","AK","US","-148.306","60.2395"
"IGG","Igiugig","Igiugig","AK","US","-155.895","59.3278"
"ILI","Iliamna","Iliamna","AK","US","-154.906","59.7547"
"ISL","Isabel Pass","Isabel Pass","AK","US","-145.033","63.5"
"KIB","SPB","Ivanof Bay","AK","US","-159.489","55.8975"
"IVH","Ivishak","Ivishak","AK","US","-148.25","69.4"
"JNU","Juneau International","Juneau","AK","US","-134.42","58.3019"
"KKF","Kagvik Creek","Kagvik Creek","AK","US","-161.543","68.3632"
"KAE","SPB","Kake","AK","US","-133.947","56.9758"
"KNK","Kakhonak","Kakhonak","AK","US","-154.826","59.4345"
"KKK","Kalakaket AFS","Kalakaket","AK","US","-156.841","60.425"
"KLG","Kalskag","Kalskag","AK","US","-160.305","61.5372"
"KAL","Kaltag","Kaltag","AK","US","-158.722","64.3272"
"KYK","Karluk","Karluk","AK","US","-154.456","57.5719"
"KKL","Karluk Lake SPB","Karluk Lake","AK","US","-154.05","57.3778"
"KXA","Kasaan SPB","Kasaan","AK","US","-132.401","55.5389"
"KUK","Kasigluk","Kasigluk","AK","US","-162.518","60.8956"
"VIK","Airstrip","Kavik","AK","US","-149.922","62.1661"
"KEU","Kelly Bar","Kelly Bar","AK","US","-121.053","39.5229"
"KLP","Kelp Bay","Kelp Bay","AK","US","-134.866","57.2982"
"ENA","Kenai","Kenai","AK","US","-151.258","60.5544"
"KTN","Ketchikan","Ketchikan","AK","US","-131.646","55.3422"
"WFB","Waterfront SPB","Ketchikan","AK","US","-131.646","55.3422"
"IAN","Bob Barker Memorial","Kiana","AK","US","-160.441","66.9739"
"KVC","King Cove","King Cove","AK","US","-162.31","55.0617"
"AKN","King Salmon","King Salmon","AK","US","-156.648","58.6762"
"KPN","Kipnuk SPB","Kipnuk","AK","US","-164.041","59.9389"
"KKB","SPB","Kitoi Bay","AK","US","-152.354","58.1945"
"KVL","Kivalina","Kivalina","AK","US","-164.533","67.7269"
"KZH","Kizhuyak","Kizhuyak","AK","US","-153.15","57.5833"
"KBK","Klag Bay","Klag Bay","AK","US","-136.099","57.6426"
"KLW","Klawock","Klawock","AK","US","-133.096","55.5522"
"OBU","Kobuk/Wien","Kobuk","AK","US","-156.881","66.9072"
"ADQ","Kodiak Airport","Kodiak","AK","US","-152.407","57.79"
"WDY","Kodiak Fss","Kodiak","AK","US","-152.407","57.79"
"KDK","Kodiak","Kodiak","AK","US","-152.407","57.79"
"KKH","Kongiganak","Kongiganak","AK","US","-162.886","59.9558"
"KOT","Kotlik","Kotlik","AK","US","-163.553","63.0342"
"OTZ","Ralph Wien","Kotzebue","AK","US","-162.597","66.8983"
"KKA","Koyuk","Koyuk","AK","US","-161.157","64.9319"
"KYU","Koyukuk","Koyukuk","AK","US","-157.701","64.8803"
"KUW","Kugururok River","Kugururok River","AK","US","-160.971","68.4997"
"LKK","Kulik Lake","Kulik Lake","AK","US","-155.028","58.9783"
"UUK","Kuparuk","Kuparuk","AK","US","-148.917","70.4167"
"KWT","Kwethluk","Kwethluk","AK","US","-161.436","60.8122"
"KWK","Kwigillingok","Kwigillingok","AK","US","-163.134","59.8644"
"WLB","Labouchere Bay","Labouchere Bay","AK","US","-133.613","56.2943"
"LMA","Lake Minchumina","Lake Minchumina","AK","US","-152.312","63.8828"
"KLN","Larsen SPB","Larsen Bay","AK","US","-153.979","57.54"
"KLL","Levelock","Levelock","AK","US","-156.859","59.1142"
"LVD","Lime Village","Lime Village","AK","US","-84.1052","40.7425"
"LRK","Coast Guard","Lincoln Rock","AK","US","-122.718","38.781"
"WLN","Little Naukati","Little Naukati","AK","US","0","0"
"LPW","Little Port Walter","Little Port Walter","AK","US","-134.833","56.3833"
"LIV","Livengood","Livengood","AK","US","-148.545","65.5244"
"LNI","Dew Station","Lonely","AK","US","-82.9601","34.8725"
"LIJ","Long Island","Long Island","AK","US","-73.0662","40.8168"
"WLR","Loring","Loring","AK","US","-94.9097","39.0171"
"LHB","Lost Harbor Sea Port","Lost Harbor","AK","US","-165.608","54.226"
"LSR","Lost River","Lost River","AK","US","-95.5734","48.9675"
"MLY","Manley Hot Springs","Manley Hot Springs","AK","US","-150.634","65.0011"
"KMO","Manokotak SPB","Manokotak","AK","US","-159.058","58.9814"
"RTE","Marguerite Bay","Marguerite Bay","AK","US","-131.633","55.7"
"MLL","Marshall","Marshall","AK","US","-92.9998","42.0078"
"MYK","May Creek","May Creek","AK","US","-81.6623","30.7725"
"MXY","Mccarthy","Mccarthy","AK","US","-83.584","42.524"
"MCG","Mcgrath","Mcgrath","AK","US","-155.596","62.9564"
"MDR","Medfra","Medfra","AK","US","-154.714","63.1067"
"MYU","Ellis Field","Mekoryuk","AK","US","-166.189","60.383"
"MTM","SPB","Metlakatla","AK","US","-131.572","55.1292"
"WMK","SPB","Meyers Chuck","AK","US","-132.256","55.7408"
"MDO","Intermediate","Middleton Island","AK","US","-146.332","59.4355"
"MHM","Intermediate","Minchumina","AK","US","-152.302","63.886"
"MNT","Minto","Minto","AK","US","-79.5142","39.5948"
"KMY","Moser Bay","Moser Bay","AK","US","-154.14","56.9857"
"MOS","Intermediate","Moses Point","AK","US","-162.033","64.7"
"MOU","Mountain Village","Mountain Village","AK","US","-163.729","62.0856"
"MCL","Mt Mckinley","Mt Mckinley","AK","US","-151.16","63.6256"
"NNK","Naknek","Naknek","AK","US","-157.014","58.7283"
"NOL","Nakolik River","Nakolik River","AK","US","-160.826","67.7104"
"KEB","Port Graham","Nanwalek","AK","US","-151.921","59.3564"
"WNA","Napakiak SPB","Napakiak","AK","US","-161.952","60.6967"
"PKA","SPB","Napaskiak","AK","US","-161.766","60.7081"
"NKI","Naukiti","Naukiti","AK","US","0","0"
"NLG","Nelson Lagoon","Nelson Lagoon","AK","US","-161.16","56.0075"
"ENN","Nenana","Nenana","AK","US","-149.093","64.5639"
"NCN","New Chenega","New Chenega","AK","US","0","0"
"KGK","New Koliganek","New Koliganek","AK","US","-157.283","59.7261"
"KNW","New Stuyahok","New Stuyahok","AK","US","-157.312","59.4528"
"WWT","Newtok","Newtok","AK","US","-164.629","60.9428"
"NIE","Niblack","Niblack","AK","US","-132.15","55.0667"
"NKV","Nichen Cove","Nichen Cove","AK","US","0","0"
"NME","Nightmute","Nightmute","AK","US","-164.724","60.4794"
"NIB","Nikolai","Nikolai","AK","US","-154.375","63.0133"
"IKO","Nikolski AFS","Nikolski","AK","US","-168.868","52.9381"
"NIN","Ninilchik","Ninilchik","AK","US","-151.669","60.0514"
"WTK","Noatak","Noatak","AK","US","-162.965","67.5711"
"OME","Nome","Nome","AK","US","-94.7276","30.9618"
"NNL","Nondalton","Nondalton","AK","US","-154.846","59.9736"
"ORV","Curtis Memorial","Noorvik","AK","US","-161.033","66.8383"
"OHC","AFS","Northeast Cape","AK","US","-168.692","63.295"
"ORT","Northway","Northway","AK","US","-73.8357","41.025"
"NUI","Nuiqsut","Nuiqsut","AK","US","-150.976","70.2175"
"NUL","Nulato","Nulato","AK","US","-158.103","64.7194"
"ZNC","Nyac","Nyac","AK","US","-74.006","40.7143"
"OCI","Oceanic","Oceanic","AK","US","-74.0107","40.3779"
"OLH","Old Harbor SPB","Old Harbor","AK","US","-153.304","57.2028"
"KOY","Olga Bay SPB","Olga Bay","AK","US","-154.264","57.1328"
"ONN","Onion Bay","Onion Bay","AK","US","-153.239","58.0608"
"KOZ","Ouzinkie SPB","Ouzinkie","AK","US","-152.502","57.9236"
"PBK","Pack Creek","Pack Creek","AK","US","-97.758","31.0813"
"PFA","Paf Warren","Paf Warren","AK","US","0","0"
"PMU","SPB","Paimiut","AK","US","-160.232","61.9642"
"PCE","Painter Creek","Painter Creek","AK","US","-84.4694","40.0356"
"PAQ","Palmer","Palmer","AK","US","-83.8185","42.4625"
"KPK","Parks SPB","Parks","AK","US","-80.0863","26.9633"
"KPH","Pauloff Harbor SPB","Pauloff Harbor","AK","US","-162.695","54.4588"
"PDB","Pedro Bay","Pedro Bay","AK","US","-154.157","59.756"
"PEC","Pelican SPB","Pelican","AK","US","-94.9658","29.3343"
"PYL","Perry SPB","Perry Island","AK","US","-147.949","60.6932"
"KPV","Perryville SPB","Perryville","AK","US","-89.8612","37.7242"
"PSG","Petersburg","Petersburg","AK","US","-77.4019","37.2279"
"PNF","Peterson's Point","Peterson's Point","AK","US","-156.837","58.6814"
"PIP","Pilot Point Arpt","Pilot Point","AK","US","-96.9606","33.3965"
"UGB","Ugashik Bay","Pilot Point","AK","US","-96.9606","33.3965"
"PQS","Pilot Station","Pilot Station","AK","US","-162.875","61.9389"
"PTU","Platinum","Platinum","AK","US","0","0"
"PTR","Pleasant Harbour","Pleasant Harbour","AK","US","-122.913","47.6635"
"KPB","Point Baker SPB","Point Baker","AK","US","-133.621","56.3528"
"PHO","Point Hope","Point Hope","AK","US","-166.808","68.3478"
"PIZ","Dew Station","Point Lay","AK","US","-163.051","69.7575"
"POQ","Polk Inlet","Polk Inlet","AK","US","-132.546","55.3497"
"PVY","Pope Vanoy","Pope Vanoy","AK","US","-154.917","59.3167"
"PCK","Porcupine Creek","Porcupine Creek","AK","US","-111.248","45.2294"
"PTD","Port Alexander","Port Alexander","AK","US","-133.617","56.25"
"PTC","Port Alice","Port Alice","AK","US","-133.603","55.8264"
"PTA","Port Alsworth","Port Alsworth","AK","US","-154.313","60.2025"
"PTL","Port Armstrong","Port Armstrong","AK","US","-134.663","56.2972"
"KPY","Port Bailey SPB","Port Bailey","AK","US","-153.05","57.9266"
"KPC","Port Clarence","Port Clarence","AK","US","-166.628","65.2387"
"PFD","Port Frederick","Port Frederick","AK","US","-135.58","58.0532"
"PGM","Port Graham","Port Graham","AK","US","-151.865","59.3647"
"PTH","Port Heiden","Port Heiden","AK","US","-158.627","56.9492"
"PRF","Port Johnson","Port Johnson","AK","US","-74.1163","40.6523"
"ORI","Port Lions SPB","Port Lions","AK","US","-152.882","57.8675"
"PML","AFS","Port Moller","AK","US","-160.533","55.9833"
"PRL","Port Oceanic","Port Oceanic","AK","US","-147.822","60.2032"
"PPV","Port Protection","Port Protection","AK","US","-133.598","56.3171"
"PJS","Port San Juan","Port San Juan","AK","US","-148.068","60.0508"
"PWR","Port Walter","Port Walter","AK","US","-134.653","56.3893"
"KPR","Port Williams SPB","Port Williams","AK","US","-95.0327","39.4564"
"PCA","Portage Creek","Portage Creek","AK","US","-84.9095","44.5939"
"PPC","Prospect Creek","Prospect Creek","AK","US","-150.644","66.814"
"PUO","Prudhoe Bay","Prudhoe Bay","AK","US","-148.669","70.2922"
"SCC","Prudhoe Bay/Deadhorse","Prudhoe Bay/Deadhorse","AK","US","-148.512","70.2056"
"UQE","Queen","Queen","AK","US","-73.7949","40.7282"
"KWN","Kwinhagak","Quinhagak","AK","US","-161.916","59.7489"
"RMP","Rampart","Rampart","AK","US","-150.141","65.5079"
"RSP","Raspberry Strait","Raspberry Strait","AK","US","-154.833","58.1667"
"RDV","Red Devil","Red Devil","AK","US","-157.356","61.7893"
"RDB","Red Dog","Red Dog","AK","US","-120.899","39.2166"
"RWB","Rowan Bay","Rowan Bay","AK","US","-134.133","56.75"
"RBY","Ruby","Ruby","AK","US","-94.3167","37.0002"
"RSH","Russian SPB","Russian Mission","AK","US","-161.32","61.785"
"SGW","Saginaw Bay","Saginaw Bay","AK","US","-74.3009","44.3014"
"SAG","Sagwon","Sagwon","AK","US","-148.701","69.3731"
"KSM","Saint Marys","Saint Marys","AK","US","-81.5465","30.7305"
"SNP","Saint Paul Island","Saint Paul Island","AK","US","-170.276","57.4"
"WSJ","San Juan SPB","San Juan","AK","US","-123.151","48.6134"
"SDP","Sand Point","Sand Point","AK","US","-160.497","55.3397"
"KSR","Federal No 1","Sandy River","AK","US","-79.6514","36.7232"
"WSF","Sarichef","Sarichef","AK","US","-164.914","54.5824"
"SVA","Savoonga","Savoonga","AK","US","-170.479","63.6942"
"SCM","SPB","Scammon Bay","AK","US","-165.582","61.8428"
"SYB","Seal Bay","Seal Bay","AK","US","-135.553","57.8366"
"WLK","Selawik","Selawik","AK","US","-160.007","66.6039"
"SOV","Seldovia","Seldovia","AK","US","-151.711","59.4381"
"SWD","Seward","Seward","AK","US","-149.442","60.1042"
"SHX","Shageluk","Shageluk","AK","US","-159.562","62.6822"
"SKK","Shaktoolik","Shaktoolik","AK","US","-161.154","64.3339"
"SMU","Sheep Mountain","Sheep Mountain","AK","US","-82.6326","35.1929"
"SXP","Sheldon SPB","Sheldon Point","AK","US","-164.893","62.5169"
"SHH","Shishmaref","Shishmaref","AK","US","-166.072","66.2567"
"HCB","Shoal Cove","Shoal Cove","AK","US","-131.288","55.4306"
"SHG","Shungnak","Shungnak","AK","US","-157.136","66.8881"
"SIT","Sitka","Sitka","AK","US","-135.33","57.0531"
"SKJ","Sitkinak Cgs","Sitkinak Island","AK","US","-154.125","56.5419"
"SGY","Skagway","Skagway","AK","US","-135.314","59.4583"
"SKW","Intermediate","Skwentna","AK","US","-151.181","61.9586"
"SLQ","Sleetmute","Sleetmute","AK","US","-157.17","61.7025"
"SCJ","Smith Cove","Smith Cove","AK","US","-122.387","47.6288"
"SXQ","Soldotna","Soldotna","AK","US","-151.058","60.4878"
"SOL","Solomon","Solomon","AK","US","-97.8939","39.3634"
"WSN","South Naknek","South Naknek","AK","US","-156.998","58.7156"
"SVW","Sparrevohn AFS","Sparrevohn","AK","US","-155.575","61.1021"
"STG","St George Island","St George Island","AK","US","-84.8959","29.6475"
"SMK","St Michael","St Michael","AK","US","-73.164","44.4942"
"WSB","SPB","Steamboat Bay","AK","US","-94.6088","47.1755"
"WBB","Stebbins","Stebbins","AK","US","-162.288","63.5222"
"SVS","Stevens Village","Stevens Village","AK","US","-149.091","66.0064"
"SRV","Stony River","Stony River","AK","US","-156.588","61.7831"
"UMM","Summit","Summit","AK","US","-92.7162","36.2531"
"HNE","Tahneta Pass","Tahneta Pass Lodge","AK","US","0","0"
"TCT","Takotna","Takotna","AK","US","-150.109","62.3239"
"TKL","Taku SPB","Taku Lodge","AK","US","-133.932","58.4884"
"TKA","Talkeetna","Talkeetna","AK","US","-150.109","62.3239"
"TSG","Intermediate","Tanacross","AK","US","-143.346","63.3853"
"TPO","Tanalian Point","Tanalian Point","AK","US","-154.32","60.2016"
"TAL","Ralph Calhoun","Tanana","AK","US","-152.079","65.1719"
"TLJ","Tatalina AFS","Tatalina","AK","US","-92.5696","40.2018"
"TEK","Tatitlek","Tatitlek","AK","US","-146.679","60.8647"
"TWE","Taylor","Taylor","AK","US","-85.4103","37.3206"
"TLF","Telida","Telida","AK","US","-153.282","63.3839"
"TLA","Teller","Teller","AK","US","-105.173","38.8612"
"KTS","Brevig Mission","Teller Mission","AK","US","-166.483","65.3333"
"TKE","Tenakee SPB","Tenakee Springs","AK","US","-135.219","57.7808"
"TEH","Tetlin","Tetlin","AK","US","-142.516","63.1372"
"KTB","Thorne Bay","Thorne Bay","AK","US","-132.522","55.6878"
"KTH","SPB","Tikchik","AK","US","-158.322","59.9663"
"TNC","Tin City AFS","Tin City","AK","US","-77.9783","34.7404"
"GFB","Togiak Fish","Togiak Fish","AK","US","-160.376","59.0619"
"TOG","Togiak Village","Togiak Village","AK","US","-160.376","59.0619"
"TKJ","Tok","Tok","AK","US","-142.986","63.3367"
"TKI","Tokeen","Tokeen","AK","US","-99.7347","32.0354"
"OOK","Toksook Bay","Toksook Bay","AK","US","-165.102","60.5303"
"TLT","Tuluksak","Tuluksak","AK","US","-160.962","61.1025"
"WTL","Tuntutuliak","Tuntutuliak","AK","US","-162.663","60.3431"
"TNK","Tununak","Tununak","AK","US","-165.245","60.5789"
"WNC","Nichen Cove SPB","Tuxekan Island","AK","US","0","0"
"TWA","Twin Hills","Twin Hills","AK","US","-112.892","41.2083"
"TYE","Tyonek","Tyonek","AK","US","-151.137","61.0681"
"UGI","Uganik","Uganik","AK","US","-153.475","57.8908"
"UGS","Ugashik","Ugashik","AK","US","-157.398","57.5131"
"UMT","Umiat","Umiat","AK","US","-152.144","69.3669"
"UMB","North Shore","Umnak Island","AK","US","-167.9","53.3667"
"UNS","Umnak","Umnak Island","AK","US","-167.9","53.3667"
"UNK","Unalakleet","Unalakleet","AK","US","-160.788","63.8731"
"UTO","Indian Mountain AFS","Utopia Creek","AK","US","-99.4823","29.6349"
"VDZ","Valdez","Valdez","AK","US","-105.615","37.4096"
"VEE","Venetie","Venetie","AK","US","-146.419","67.0139"
"VCB","View Cove","View Cove","AK","US","-114.376","43.465"
"WAA","Wales","Wales","AK","US","-70.0194","44.1745"
"WWA","Wasilla","Wasilla","AK","US","-149.439","61.5814"
"KWF","Waterfall SPB","Waterfall","AK","US","-122.823","48.6912"
"VKW","West Kavik","West Kavik","AK","US","-146.917","69.6667"
"XPU","West Kuparuk","West Kuparuk","AK","US","-149.333","70.3333"
"KWP","Village SPB","West Point","AK","US","-97.0332","29.9541"
"WWP","Whale Pass","Whale Pass","AK","US","-133.178","56.1066"
"WMO","White Mountain","White Mountain","AK","US","-163.406","64.6814"
"WOW","Willow","Willow","AK","US","-106.027","35.4829"
"WSM","Wiseman","Wiseman","AK","US","-81.9019","38.3717"
"WOD","Wood River","Wood River","AK","US","-90.0976","38.8612"
"WOO","Woodchopper","Woodchopper","AK","US","-151.009","65.0511"
"WRG","Wrangell SPB","Wrangell","AK","US","-132.377","56.4708"
"WRH","Wrench Creek","Wrench Creek","AK","US","-162.589","68.3732"
"CYT","Intermediate","Yakataga","AK","US","-142.432","60.0611"
"YAK","Yakutat","Yakutat","AK","US","-139.727","59.5469"
"WYB","SPB","Yes Bay","AK","US","-131.809","55.9237"
"KZB","Zachar Bay SPB","Zachar Bay","AK","US","-153.771","57.5558"
"ALX","Thomas C Russell Fld","Alexander City","AL","US","-85.9538","32.944"
"AIV","George Downer","Aliceville","AL","US","-88.1514","33.1296"
"RLI","Reilly AHP","Anniston","AL","US","-85.8316","33.6598"
"ANB","County Arpt","Anniston","AL","US","-85.8316","33.6598"
"AUO","Auburn-Opelika","Auburn","AL","US","-71.4278","41.774"
"BHM","Birmingham","Birmingham","AL","US","-86.8025","33.5207"
"DCU","Pyor","Decatur","AL","US","-84.2963","33.7748"
"DHN","Dothan Arpt","Dothan","AL","US","-85.3905","31.2232"
"ETS","Enterprise","Enterprise","AL","US","-115.184","35.9411"
"EUF","Weedon Field","Eufaula","AL","US","-85.1455","31.8913"
"MSL","Muscle Shoals","Florence/Muscle Shoals/Sheffield","AL","US","-87.6428","34.8149"
"NHX","Barin Olf Osn","Foley","AL","US","-87.6836","30.4066"
"GAD","Gadsden","Gadsden","AL","US","-86.0066","34.0143"
"GUF","Edwards","Gulf Shores","AL","US","-87.7008","30.246"
"HAB","Marion County","Hamilton","AL","US","-74.0813","40.2071"
"HSV","Huntsville","Huntsville","AL","US","-86.5861","34.7304"
"MOB","Mobile","Mobile","AL","US","-88.0546","30.8569"
"BFM","Mob Aerospace","Mobile","AL","US","-88.0546","30.8569"
"MVC","Monroe County","Monroeville","AL","US","-79.7881","40.4212"
"MGM","Dannelly Field","Montgomery","AL","US","-86.3","32.3668"
"OZR","Metropolitan Area","Ozark","AL","US","-93.206","37.0209"
"PLR","St Clair County","Pell City","AL","US","-86.2861","33.5862"
"SES","Selfield","Selma","AL","US","-87.1821","46.3622"
"ASN","Talladega","Talladega","AL","US","-86.1058","33.4359"
"TOI","Troy","Troy","AL","US","-96.8653","45.0375"
"TCL","Van De Graaf","Tuscaloosa","AL","US","-87.5692","33.2098"
"TGE","Sharpe Field","Tuskegee","AL","US","-85.6916","32.424"
"BVX","Batesville","Batesville","AR","US","-89.9443","34.3115"
"BYH","All airports","Blytheville","AR","US","-89.919","35.9273"
"HKA","Blytheville","Blytheville","AR","US","-89.919","35.9273"
"CDH","Harrell Fld","Camden","AR","US","-75.5419","39.1134"
"CKK","Cherokee","Cherokee","AR","US","-92.7031","37.9762"
"CRT","Crossett","Crossett","AR","US","-91.9612","33.1282"
"ELD","Goodwin Field","El Dorado","AR","US","-98.3896","29.5512"
"FYV","Municipal Drake Fld","Fayetteville","AR","US","-94.1574","36.0626"
"XNA","Northwest Arkansas","Fayetteville","AR","US","-94.1574","36.0626"
"FLP","Flippin","Flippin","AR","US","-115.073","36.2091"
"FCY","Forrest City","Forrest City","AR","US","-90.7898","35.0081"
"FSM","Fort Smith","Fort Smith","AR","US","-94.3985","35.3859"
"HRO","Boone County","Harrison","AR","US","-99.7053","29.6827"
"HEE","Thompson-Robbins","Helena","AR","US","-87.2724","46.2183"
"HOT","Memorial Field","Hot Springs","AR","US","-93.0552","34.5037"
"JBR","Jonesboro","Jonesboro","AR","US","-90.7043","35.8423"
"LIT","Little Rock","Little Rock","AR","US","-92.2896","34.7465"
"AGO","Magnolia","Magnolia","AR","US","-102.645","32.73"
"MXA","Manila","Manila","AR","US","-109.723","40.988"
"MPJ","Petit Jean Park","Morrilton","AR","US","-92.7441","35.1509"
"WMH","Mountain Home","Mountain Home","AR","US","-92.3852","36.3353"
"PGR","Paragould","Paragould","AR","US","-90.4973","36.0584"
"PBF","Grider Field","Pine Bluff","AR","US","-92.0032","34.2284"
"ROG","Rogers","Rogers","AR","US","-96.9154","41.4668"
"SRC","Searcy","Searcy","AR","US","-91.7363","35.2506"
"SLG","Smith Field","Siloam Springs","AR","US","-94.5405","36.1881"
"SPZ","Springdale Muni","Springdale","AR","US","-112.999","37.1889"
"SGT","Stuttgart","Stuttgart","AR","US","-99.4554","39.7995"
"TXK","Webb Field","Texarkana","AR","US","-94.0477","33.4251"
"ARG","Walnut Ridge","Walnut Ridge","AR","US","-90.956","36.0684"
"AWM","West Memphis","West Memphis","AR","US","-90.1845","35.1465"
"BGT","Bagdad","Bagdad","AZ","US","-79.6442","40.6531"
"BSQ","Bisbee Municipal","Bisbee","AZ","US","-109.928","31.4482"
"BXK","Buckeye","Buckeye","AZ","US","-112.584","33.3703"
"IFP","Laughlin Bullhead","Bullhead City","AZ","US","-114.568","35.1478"
"CGZ","Casa Grande","Casa Grande","AZ","US","-111.757","32.8795"
"SLJ","Stellar Air Park","Chandler","AZ","US","-111.841","33.3062"
"CHD","All airports","Chandler","AZ","US","-111.841","33.3062"
"CFT","Morenci","Clifton","AZ","US","-74.1638","40.8584"
"CTW","Cottonwood","Cottonwood","AZ","US","-111.834","40.6583"
"DGL","Douglas Municipal","Douglas","AZ","US","-105.382","42.7597"
"DUG","Bisbee-Douglas Intl","Douglas","AZ","US","-105.382","42.7597"
"GYR","Litchfield","Goodyear","AZ","US","-112.444","33.4012"
"FLG","Pulliam Field","Grand Canyon","AZ","US","-113.24","36.1145"
"GCN","National Park","Grand Canyon","AZ","US","-113.24","36.1145"
"NGC","North Rim","Grand Canyon","AZ","US","-113.24","36.1145"
"HAE","Havasupai","Havasupai","AZ","US","-112.763","36.2035"
"MVM","Monument Valley","Kayenta","AZ","US","-110.255","36.7278"
"IGM","Kingman","Kingman","AZ","US","-114.053","35.1894"
"HII","Lake Havasu City","Lake Havasu City","AZ","US","-114.322","34.4839"
"MZJ","Marana","Marana","AZ","US","-111.173","32.4144"
"MYH","Marble Canyon","Marble Canyon","AZ","US","-111.638","36.8155"
"MSC","Falcon Field","Mesa","AZ","US","-111.823","33.4223"
"OLS","Nogales","Nogales","AZ","US","-110.943","31.3086"
"PGA","Page","Page","AZ","US","-111.456","36.9147"
"PJB","Payson","Payson","AZ","US","-111.325","34.2309"
"PGS","Peach Springs","Peach Springs","AZ","US","-113.425","35.5292"
"DVT","Phoenix-Deer Valley","Phoenix","AZ","US","-112.074","33.4484"
"PHX","Sky Harbor Intl","Phoenix","AZ","US","-112.074","33.4484"
"SCF","Scottsdale Municipal","Phoenix","AZ","US","-112.074","33.4484"
"PXL","Polacca","Polacca","AZ","US","-110.382","35.8367"
"PRC","Prescott","Prescott","AZ","US","-112.469","34.54"
"SAD","Safford","Safford","AZ","US","-109.708","32.834"
"SDX","Sedona","Sedona","AZ","US","-111.761","34.8697"
"SOW","Show Low","Show Low","AZ","US","-110.03","34.2542"
"FHU","Sierra Vista","Sierra Vista","AZ","US","-110.304","31.5545"
"SJN","St Johns","St Johns","AZ","US","-81.4279","29.9719"
"TYZ","Taylor","Taylor","AZ","US","-85.4103","37.3206"
"TBC","Tuba City","Tuba City","AZ","US","-111.24","36.135"
"TUS","Tucson","Tucson","AZ","US","-110.926","32.2217"
"AVW","Avra Valley","Tucson","AZ","US","-110.926","32.2217"
"VLE","J t Robidoux","Valle","AZ","US","-110.823","32.297"
"WTR","White River","White River","AZ","US","-87.7531","38.3942"
"INW","Winslow","Winslow","AZ","US","-110.697","35.0242"
"YUM","Yuma","Yuma","AZ","US","-114.624","32.7253"
"NGZ","NAS","Alameda","CA","US","-122.242","37.7652"
"ANA","Anaheim","Anaheim","CA","US","-117.915","33.8353"
"APV","Apple Valley","Apple Valley","CA","US","-117.186","34.5008"
"ACV","Eureka Airport","Arcata","CA","US","-124.083","40.8665"
"AUN","Auburn","Auburn","CA","US","-71.4278","41.774"
"BFL","Meadows Field","Bakersfield","CA","US","-119.019","35.3733"
"BNG","Banning","Banning","CA","US","-116.876","33.9256"
"JBK","Berkeley","Berkeley","CA","US","-122.273","37.8716"
"RBF","Big Bear City Arpt","Big Bear","CA","US","-105.817","33.9834"
"BIH","Bishop","Bishop","CA","US","-88.1139","34.6656"
"BLU","Blue Canyon","Blue Canyon","CA","US","-98.567","34.847"
"BLH","Blythe","Blythe","CA","US","-114.596","33.6103"
"BXS","Borrego Springs","Borrego Springs","CA","US","-116.375","33.2559"
"BWC","Brawley","Brawley","CA","US","-115.53","32.9787"
"BUR","Bob Hope","Burbank","CA","US","-118.309","34.1808"
"CXL","Calexico","Calexico","CA","US","-115.499","32.6789"
"CLR","Calipatria","Calipatria","CA","US","-115.514","33.1256"
"CZZ","Campo","Campo","CA","US","-102.58","37.105"
"MRY","Carmel/Monterey","Carmel/Monterey","CA","US","-121.923","36.5552"
"AVX","Avalon Bay","Catalina Island","CA","US","-118.416","33.3879"
"SXC","Avalo Vor/WP","Catalina Island","CA","US","-118.416","33.3879"
"TWH","Two Harbors","Catalina Island","CA","US","-118.416","33.3879"
"CIB","Ap In The Sky","Catalina Island","CA","US","-118.416","33.3879"
